ID,Age,Economic Status,Profession,Average Pokemon Level,Criminal Record,Win Ratio,Is Pokemon Champion,Battle Strategy,Number of Migrations,Rare Item Holder,Charity Participation,Team Rocket,Debt
3559,57,Middle,Casino Worker,11,0,41,0,Unpredictable,1,0,1,0,0
3560,57,Middle,Elite Trainer,23,0,77,0,Defensive,11,0,1,0,0
3561,67,Middle,Breeder,97,1,89,1,Defensive,11,1,0,1,1
3562,57,High,Gym Leader Assistant,9,0,21,0,Aggressive,7,0,1,0,0
3563,25,Middle,Breeder,83,0,75,0,Unpredictable,20,0,0,1,1
3564,44,Low,Fisherman,30,0,84,0,Aggressive,0,0,1,0,0
3565,56,Middle,Gym Leader Assistant,97,0,53,0,Aggressive,17,0,1,0,0
3566,69,Middle,Daycare Worker,20,0,63,0,Unpredictable,0,0,1,0,0
3567,39,Low,Nurse,24,0,45,0,Unpredictable,22,1,0,1,1
3568,36,Middle,Nurse,62,0,81,0,Defensive,17,0,1,0,0
3569,52,Middle,PokéMart Seller,78,0,27,0,Unpredictable,8,0,1,0,0
3570,22,Middle,Researcher,57,0,84,0,Defensive,3,1,0,1,0
3571,57,Middle,Rocket Grunt,92,0,46,0,Unpredictable,1,0,1,0,0
3572,49,Middle,Nurse,15,0,81,0,Aggressive,14,0,1,0,0
3573,69,Middle,Rocket Grunt,93,0,73,0,Defensive,12,0,1,0,0
3574,62,Low,Elite Trainer,69,0,79,0,Aggressive,13,0,1,0,0
3575,61,Low,Breeder,79,0,38,0,Unpredictable,22,0,1,0,0
3576,36,Middle,Casino Worker,20,0,29,0,Aggressive,11,0,1,0,0
3577,35,Middle,Casino Worker,16,0,68,0,Aggressive,16,0,1,0,0
3578,63,Middle,Rocket Grunt,45,0,29,0,Defensive,3,0,1,0,0
3579,26,Low,PokéMart Seller,16,0,81,0,Aggressive,14,0,1,0,0
3580,52,Low,Breeder,58,0,59,0,Defensive,18,0,1,0,0
3581,21,High,PokéMart Seller,38,0,79,0,Defensive,4,0,1,0,0
3582,67,Middle,Black Market Dealer,73,0,64,0,Unpredictable,9,0,1,0,0
3583,43,Middle,Black Market Dealer,30,0,40,0,Aggressive,15,0,0,1,1
3584,62,Middle,Breeder,44,0,69,0,Aggressive,18,0,1,0,0
3585,51,Low,Fisherman,45,0,43,0,Defensive,19,0,1,0,0
3586,59,Low,Champion,95,0,39,0,Defensive,16,0,1,0,0
3587,24,Low,Fisherman,72,0,53,0,Unpredictable,13,1,0,1,0
3588,28,Middle,Champion,86,1,87,0,Unpredictable,20,0,1,1,1
3589,57,Middle,Breeder,5,1,48,0,Defensive,13,0,1,1,1
3590,48,Middle,Elite Trainer,30,0,57,0,Aggressive,22,0,1,0,0
3591,57,Middle,Fisherman,15,1,84,0,Aggressive,13,0,1,1,1
3592,41,Middle,Daycare Worker,99,0,63,0,Defensive,14,0,1,0,0
3593,55,High,Champion,43,1,50,0,Aggressive,20,1,1,1,1
3594,35,Low,Elite Trainer,25,0,33,0,Unpredictable,23,0,1,0,0
3595,15,Middle,Fisherman,65,0,25,0,Unpredictable,24,0,1,0,0
3596,59,Middle,Gym Leader Assistant,46,0,76,0,Unpredictable,25,0,1,0,0
3597,15,Middle,PokéMart Seller,33,0,83,0,Aggressive,4,0,1,0,0
3598,32,Middle,Elite Trainer,77,0,28,0,Defensive,24,0,1,0,0
3599,69,Low,Black Market Dealer,96,0,87,0,Aggressive,20,1,1,1,1
3600,35,Middle,Breeder,62,0,45,0,Unpredictable,11,0,1,0,0
3601,11,High,Gym Leader Assistant,31,0,41,0,Unpredictable,16,0,1,0,0
3602,68,Middle,Black Market Dealer,17,0,34,0,Unpredictable,7,0,1,0,0
3603,65,Middle,Police Officer,84,0,77,0,Defensive,16,0,1,0,0
3604,43,Middle,PokéMart Seller,36,0,48,0,Unpredictable,11,0,1,0,0
3605,27,Low,Casino Worker,54,0,33,0,Unpredictable,19,0,0,1,0
3606,36,Middle,Fisherman,40,0,82,0,Defensive,7,0,1,0,0
3607,47,Low,Rocket Grunt,86,1,62,0,Aggressive,18,1,0,1,1
3608,47,High,Nurse,49,0,36,0,Unpredictable,13,0,1,0,0
3609,21,Low,Breeder,20,0,31,0,Unpredictable,4,0,1,0,0
3610,49,High,Nurse,5,0,45,0,Defensive,15,0,1,0,0
3611,12,Middle,Underground Battler,82,0,46,0,Unpredictable,0,0,1,0,0
3612,19,Middle,Elite Trainer,87,0,36,0,Defensive,25,0,1,0,0
3613,27,Middle,Rocket Grunt,64,0,59,0,Aggressive,10,0,1,1,1
3614,41,Middle,Elite Trainer,50,0,29,0,Defensive,25,0,1,0,0
3615,53,Low,Underground Battler,100,1,77,0,Aggressive,4,0,1,1,0
3616,40,Middle,Gym Leader Assistant,94,0,65,0,Unpredictable,4,0,1,0,0
3617,58,Middle,Elite Trainer,83,0,78,0,Aggressive,23,0,1,0,0
3618,49,High,Police Officer,11,1,69,1,Aggressive,26,0,0,1,1
3619,15,Middle,Gym Leader Assistant,36,0,85,0,Defensive,10,0,1,0,0
3620,38,Middle,Black Market Dealer,93,0,62,0,Unpredictable,19,0,1,0,0
3621,21,Low,Fisherman,90,0,77,0,Defensive,2,0,1,0,0
3622,57,Middle,Champion,24,0,65,0,Unpredictable,19,0,1,0,0
3623,67,Middle,Scientist,79,0,66,0,Defensive,5,0,0,1,1
3624,48,Middle,Black Market Dealer,94,0,54,0,Unpredictable,21,0,1,0,0
3625,35,High,Police Officer,47,0,38,0,Defensive,3,0,1,0,0
3626,44,Low,Nurse,96,0,53,0,Unpredictable,11,0,1,0,0
3627,66,Middle,Police Officer,20,0,78,0,Unpredictable,2,0,1,0,0
3628,55,Middle,PokéMart Seller,59,0,43,0,Aggressive,7,0,1,0,0
3629,57,Low,Biker,57,0,81,0,Defensive,30,0,0,1,0
3630,18,High,Fisherman,80,1,57,0,Defensive,6,0,1,1,1
3631,20,Middle,Breeder,53,0,55,0,Unpredictable,24,1,0,1,0
3632,17,Low,Underground Battler,78,0,58,0,Aggressive,23,0,1,0,0
3633,13,Low,Breeder,62,0,80,0,Defensive,8,0,1,0,0
3634,54,Middle,Biker,80,1,83,0,Aggressive,10,0,0,1,1
3635,44,Middle,Black Market Dealer,87,0,43,1,Aggressive,26,0,0,1,0
3636,10,High,Nurse,86,0,85,0,Aggressive,17,0,1,0,0
3637,60,Middle,Nurse,49,0,36,0,Defensive,22,0,1,0,0
3638,28,Low,Elite Trainer,93,0,37,0,Unpredictable,17,1,0,1,1
3639,39,High,Researcher,91,0,21,0,Unpredictable,16,0,1,0,0
3640,50,Low,Nurse,90,0,52,0,Unpredictable,22,0,1,0,0
3641,70,Middle,Champion,51,0,49,0,Unpredictable,22,0,1,0,0
3642,50,High,PokéMart Seller,100,0,74,0,Aggressive,27,0,0,1,1
3643,24,Low,Breeder,98,0,50,0,Unpredictable,0,0,1,0,0
3644,35,Middle,Scientist,90,0,67,0,Defensive,15,0,1,0,0
3645,34,High,Fisherman,24,0,23,0,Aggressive,10,0,1,0,0
3646,48,Low,Researcher,86,1,60,0,Unpredictable,13,0,1,1,1
3647,28,Low,PokéMart Seller,80,0,43,0,Aggressive,2,0,1,0,0
3648,61,Middle,Breeder,25,0,84,0,Aggressive,5,0,1,1,1
3649,65,Middle,Breeder,13,0,29,0,Aggressive,11,0,1,0,0
3650,56,Middle,Elite Trainer,59,0,48,0,Defensive,11,0,1,0,0
3651,11,Middle,Daycare Worker,43,0,69,0,Aggressive,6,0,1,0,0
3652,40,Middle,Underground Battler,44,0,68,0,Unpredictable,11,0,1,1,1
3653,20,Middle,Biker,65,1,58,0,Defensive,3,0,0,1,1
3654,30,Low,Daycare Worker,44,0,44,0,Defensive,17,0,1,0,0
3655,39,Middle,Breeder,45,0,47,0,Unpredictable,15,0,1,0,0
3656,64,High,PokéMart Seller,60,0,33,0,Defensive,13,0,1,0,0
3657,51,Low,Black Market Dealer,58,1,35,0,Unpredictable,12,1,1,1,1
3658,21,Middle,Biker,60,0,34,0,Defensive,22,0,1,0,0
3659,60,Middle,Breeder,45,0,55,0,Defensive,6,0,1,0,0
3660,54,Low,Scientist,38,0,24,0,Aggressive,24,0,1,0,0
3661,33,Low,Scientist,42,0,29,0,Defensive,14,0,1,0,0
3662,33,High,Fisherman,7,0,84,0,Aggressive,3,0,1,0,0
3663,57,Middle,PokéMart Seller,19,0,27,0,Defensive,16,0,1,0,0
3664,56,High,Fisherman,70,0,57,0,Defensive,25,0,1,0,0
3665,34,Middle,Police Officer,85,0,27,0,Defensive,15,0,1,0,0
3666,43,Low,Fisherman,27,1,58,1,Unpredictable,30,0,1,1,1
3667,58,Middle,Black Market Dealer,68,1,79,0,Aggressive,16,0,1,1,0
3668,43,Middle,Elite Trainer,87,0,57,0,Defensive,29,0,0,1,1
3669,14,Middle,Gym Leader Assistant,58,0,83,1,Unpredictable,20,1,1,1,1
3670,19,Middle,Researcher,10,0,51,0,Defensive,7,0,1,0,0
3671,43,High,Daycare Worker,53,0,56,0,Unpredictable,4,0,1,0,0
3672,20,Middle,Gym Leader Assistant,72,0,56,0,Unpredictable,13,0,1,0,0
3673,58,Middle,Black Market Dealer,94,0,68,0,Unpredictable,13,0,1,0,0
3674,45,Low,Underground Battler,87,0,68,0,Unpredictable,20,0,1,0,0
3675,15,Middle,Champion,13,1,75,0,Unpredictable,15,1,0,1,1
3676,20,Middle,Rocket Grunt,39,1,90,0,Aggressive,15,0,0,1,1
3677,41,Low,Biker,95,0,69,0,Aggressive,17,0,1,0,0
3678,69,Low,Fisherman,98,0,59,0,Aggressive,19,0,1,0,0
3679,58,High,Researcher,82,0,57,0,Defensive,10,1,0,1,1
3680,31,Middle,Black Market Dealer,14,0,54,0,Defensive,7,0,1,0,0
3681,18,Middle,Biker,92,0,62,0,Unpredictable,6,0,1,0,0
3682,11,Low,Breeder,16,0,20,0,Aggressive,24,0,1,0,0
3683,63,Middle,Scientist,37,0,63,0,Aggressive,21,0,1,0,0
3684,61,Middle,Champion,30,0,51,0,Defensive,7,0,1,0,0
3685,35,High,Black Market Dealer,41,0,20,0,Aggressive,0,0,1,0,0
3686,21,Middle,PokéMart Seller,52,0,64,0,Unpredictable,13,0,1,0,0
3687,52,Low,Fisherman,73,0,64,0,Unpredictable,14,0,1,0,0
3688,14,Middle,Rocket Grunt,31,0,37,0,Aggressive,17,0,1,0,0
3689,68,Middle,Nurse,15,0,43,1,Defensive,27,0,0,1,0
3690,18,High,Black Market Dealer,5,1,40,0,Unpredictable,24,1,0,1,1
3691,34,Middle,Breeder,7,0,72,0,Unpredictable,13,0,1,0,0
3692,23,Low,Underground Battler,91,0,82,0,Defensive,11,0,1,0,0
3693,68,Middle,Fisherman,36,0,73,0,Unpredictable,19,1,0,1,1
3694,20,Low,Casino Worker,70,0,63,0,Aggressive,0,0,1,0,0
3695,46,Middle,Rocket Grunt,71,0,30,0,Unpredictable,29,0,1,1,1
3696,28,Low,Underground Battler,67,0,22,0,Unpredictable,19,0,1,0,0
3697,48,Low,Champion,56,0,62,0,Aggressive,3,0,1,0,0
3698,30,Middle,Fisherman,48,0,56,0,Defensive,16,0,1,0,0
3699,56,Low,Gym Leader Assistant,26,0,46,0,Aggressive,15,1,0,1,0
3700,37,Middle,Casino Worker,75,0,77,0,Aggressive,18,0,1,0,0
3701,17,Low,Champion,72,0,27,0,Aggressive,24,0,1,0,0
3702,22,Middle,Underground Battler,17,0,55,0,Unpredictable,17,0,1,0,0
3703,29,Low,PokéMart Seller,26,0,72,0,Aggressive,20,0,1,0,0
3704,40,Low,Casino Worker,64,1,38,0,Unpredictable,27,1,0,1,1
3705,11,Middle,Biker,7,0,50,0,Defensive,0,0,1,0,0
3706,26,Middle,Biker,22,0,65,0,Aggressive,1,0,1,0,0
3707,68,Low,Researcher,33,0,60,0,Aggressive,2,0,1,0,0
3708,20,Middle,Fisherman,17,0,34,0,Aggressive,25,0,1,0,0
3709,53,High,Elite Trainer,27,0,66,0,Unpredictable,23,0,1,0,0
3710,15,Middle,Black Market Dealer,99,0,25,0,Defensive,11,0,1,0,0
3711,44,Middle,Biker,37,0,40,0,Aggressive,11,0,1,0,0
3712,70,Middle,Gym Leader Assistant,29,1,67,0,Unpredictable,23,1,1,1,0
3713,43,Low,Elite Trainer,82,0,40,0,Unpredictable,12,0,1,0,0
3714,43,Middle,Nurse,29,0,78,0,Aggressive,17,0,1,0,0
3715,47,Low,Breeder,67,0,24,0,Defensive,9,0,1,0,0
3716,26,Low,Scientist,39,0,31,0,Aggressive,7,0,1,0,0
3717,18,Middle,Underground Battler,6,0,59,0,Unpredictable,13,0,1,0,0
3718,67,Low,Breeder,73,0,31,0,Aggressive,18,0,1,0,0
3719,23,Low,Underground Battler,51,0,65,0,Defensive,4,0,1,0,0
3720,21,High,Casino Worker,70,1,50,0,Defensive,26,1,0,1,1
3721,21,Middle,Researcher,39,0,66,0,Aggressive,9,0,1,0,0
3722,26,Middle,Nurse,68,0,67,0,Defensive,24,0,0,1,1
3723,13,Low,Biker,74,0,85,0,Unpredictable,4,0,1,0,0
3724,29,Middle,Daycare Worker,43,0,83,0,Defensive,6,0,1,0,0
3725,24,High,Scientist,31,0,67,0,Aggressive,22,0,1,0,0
3726,56,Middle,PokéMart Seller,55,0,30,0,Aggressive,3,0,1,0,0
3727,31,Low,Elite Trainer,84,0,69,0,Aggressive,12,0,1,0,0
3728,27,Low,Police Officer,69,0,22,0,Aggressive,3,0,1,0,0
3729,46,Middle,Underground Battler,86,0,47,0,Defensive,22,0,1,0,0
3730,53,Low,Champion,13,0,78,0,Unpredictable,23,0,1,0,0
3731,19,Middle,Champion,12,0,43,0,Aggressive,23,1,0,1,1
3732,41,High,Scientist,77,0,72,0,Defensive,23,0,1,0,0
3733,43,Middle,Scientist,92,0,66,0,Unpredictable,2,0,1,0,0
3734,43,Middle,Researcher,23,0,78,0,Unpredictable,1,0,1,0,0
3735,70,Middle,Breeder,55,0,83,0,Defensive,6,0,1,0,0
3736,18,Middle,Scientist,94,0,59,0,Aggressive,11,0,1,0,0
3737,24,Low,Fisherman,88,0,50,0,Unpredictable,7,0,1,0,0
3738,31,Middle,Daycare Worker,67,0,59,0,Aggressive,8,0,1,0,0
3739,65,High,Black Market Dealer,15,0,55,0,Defensive,2,0,1,0,0
3740,46,Middle,Scientist,16,0,55,0,Unpredictable,20,0,1,0,0
3741,26,Middle,Fisherman,100,0,50,0,Aggressive,25,0,1,0,0
3742,43,Middle,Scientist,8,0,26,0,Defensive,12,0,1,0,0
3743,50,High,Champion,46,0,36,0,Defensive,21,1,0,1,1
3744,30,High,Nurse,15,0,85,0,Unpredictable,19,0,1,0,0
3745,66,Low,Daycare Worker,82,0,24,0,Defensive,19,0,1,0,0
3746,65,Low,PokéMart Seller,97,0,36,0,Aggressive,18,0,1,0,0
3747,54,Middle,Nurse,27,0,55,0,Unpredictable,17,0,1,0,0
3748,48,Middle,Elite Trainer,76,0,81,1,Aggressive,6,1,1,1,1
3749,32,High,Elite Trainer,87,0,61,0,Unpredictable,10,0,1,0,0
3750,43,High,Police Officer,14,0,46,0,Unpredictable,8,0,1,0,0
3751,58,Middle,Underground Battler,77,0,52,0,Defensive,8,0,1,0,0
3752,54,Middle,Elite Trainer,13,0,47,0,Unpredictable,19,0,1,0,0
3753,64,Middle,Elite Trainer,42,0,83,0,Aggressive,6,0,1,0,0
3754,30,Low,Champion,31,1,37,0,Aggressive,20,0,1,1,0
3755,27,Middle,Rocket Grunt,69,0,41,0,Aggressive,7,0,1,0,0
3756,56,Low,Fisherman,88,0,31,0,Aggressive,9,0,1,0,0
3757,30,Middle,Elite Trainer,97,0,20,0,Aggressive,8,0,1,0,0
3758,66,Middle,Nurse,94,0,23,0,Defensive,9,0,1,0,0
3759,69,High,Nurse,36,0,59,0,Defensive,12,0,1,1,0
3760,46,Low,PokéMart Seller,84,0,58,0,Unpredictable,22,0,1,0,0
3761,25,Low,Gym Leader Assistant,17,0,33,0,Unpredictable,1,0,1,0,0
3762,42,Middle,Breeder,91,1,45,0,Defensive,17,0,0,1,1
3763,47,Middle,Black Market Dealer,45,0,35,0,Aggressive,22,0,1,0,0
3764,33,Low,Researcher,11,0,46,0,Unpredictable,7,0,1,0,0
3765,58,Low,Researcher,13,0,62,0,Defensive,6,0,1,0,0
3766,66,Low,Fisherman,28,0,52,0,Unpredictable,15,0,1,0,0
3767,33,Middle,Fisherman,66,0,39,0,Defensive,6,0,1,0,0
3768,69,Low,Fisherman,59,0,26,0,Aggressive,6,0,1,0,0
3769,54,Middle,Breeder,43,0,75,0,Defensive,25,0,1,0,0
3770,69,Middle,Gym Leader Assistant,32,1,68,0,Defensive,7,0,0,1,0
3771,15,High,Black Market Dealer,27,0,77,0,Defensive,1,0,1,0,0
3772,16,Middle,Underground Battler,52,0,83,0,Defensive,17,0,1,0,0
3773,43,Middle,Rocket Grunt,85,0,66,0,Aggressive,13,0,1,0,0
3774,27,Low,Casino Worker,87,0,84,0,Defensive,6,1,1,1,1
3775,45,High,Police Officer,71,0,65,0,Defensive,17,0,1,0,0
3776,40,Low,PokéMart Seller,66,1,39,0,Defensive,4,0,0,1,0
3777,13,Middle,Black Market Dealer,91,0,64,0,Unpredictable,24,0,1,0,0
3778,30,Low,Breeder,97,0,32,0,Unpredictable,11,0,1,0,0
3779,11,Low,Casino Worker,52,0,34,0,Defensive,20,0,1,0,0
3780,11,Middle,Police Officer,46,0,69,0,Unpredictable,11,0,1,0,0
3781,14,Low,Fisherman,28,0,70,0,Aggressive,21,0,1,0,0
3782,46,Middle,Scientist,6,0,22,0,Aggressive,11,0,1,0,0
3783,16,Middle,Black Market Dealer,53,0,30,0,Aggressive,20,0,1,0,0
3784,29,Middle,Rocket Grunt,39,0,51,0,Defensive,8,0,1,0,0
3785,22,High,Black Market Dealer,76,0,34,0,Unpredictable,5,0,1,0,0
3786,42,Low,Elite Trainer,42,0,39,0,Unpredictable,6,0,1,0,0
3787,15,Middle,Black Market Dealer,30,0,22,0,Aggressive,3,0,1,0,0
3788,19,Middle,PokéMart Seller,78,0,85,0,Defensive,2,0,1,0,0
3789,65,Low,Casino Worker,74,0,49,0,Aggressive,15,0,1,0,0
3790,49,Middle,Black Market Dealer,42,0,64,0,Unpredictable,10,0,1,0,0
3791,54,Low,Police Officer,46,0,41,0,Unpredictable,21,0,1,0,0
3792,61,Low,Daycare Worker,30,0,43,1,Unpredictable,19,0,1,1,1
3793,39,Middle,Fisherman,41,0,87,0,Unpredictable,18,1,0,1,1
3794,46,Low,Nurse,100,0,34,0,Aggressive,0,0,1,0,0
3795,64,Low,PokéMart Seller,85,0,55,0,Unpredictable,15,0,1,0,0
3796,14,Low,Elite Trainer,83,0,39,0,Defensive,19,0,1,0,0
3797,27,High,Champion,8,0,75,0,Unpredictable,8,0,1,0,0
3798,61,Middle,Rocket Grunt,81,0,85,0,Defensive,14,0,1,0,0
3799,36,Low,Breeder,26,0,56,0,Unpredictable,11,0,1,0,0
3800,59,Middle,Fisherman,66,1,37,0,Unpredictable,26,1,0,1,0
3801,32,Middle,Elite Trainer,16,0,40,0,Unpredictable,24,0,1,0,0
3802,47,Middle,Police Officer,95,0,75,0,Unpredictable,7,0,1,0,0
3803,62,High,Casino Worker,40,0,38,0,Unpredictable,21,0,1,0,0
3804,49,Low,Scientist,80,1,84,0,Unpredictable,25,0,1,1,1
3805,20,Low,Fisherman,83,0,78,0,Aggressive,17,0,1,0,0
3806,48,Middle,Underground Battler,72,1,33,0,Unpredictable,9,0,0,1,1
3807,24,Low,Black Market Dealer,99,0,79,0,Aggressive,27,0,0,1,1
3808,54,Low,Elite Trainer,81,0,37,0,Aggressive,20,0,1,0,0
3809,18,Low,Fisherman,15,0,55,0,Unpredictable,1,0,1,0,0
3810,40,Low,Fisherman,87,0,67,0,Defensive,13,0,1,0,0
3811,49,Low,Scientist,64,0,70,0,Aggressive,25,0,1,0,0
3812,60,Middle,Biker,70,1,32,0,Aggressive,17,0,0,1,1
3813,10,Low,Scientist,29,1,51,0,Unpredictable,11,1,1,1,1
3814,24,Middle,Daycare Worker,50,0,73,0,Unpredictable,10,0,1,0,0
3815,34,Low,Rocket Grunt,26,0,58,0,Unpredictable,5,0,1,0,0
3816,54,Low,Champion,18,0,72,0,Defensive,12,0,1,0,0
3817,62,Middle,Breeder,57,0,84,0,Defensive,23,0,1,0,0
3818,29,Middle,Scientist,19,0,78,0,Unpredictable,4,0,1,0,0
3819,30,High,Daycare Worker,96,0,61,0,Aggressive,27,0,0,1,1
3820,44,Low,Elite Trainer,15,0,44,0,Defensive,4,0,1,0,0
3821,70,Low,Fisherman,26,0,23,0,Aggressive,20,0,1,0,0
3822,68,High,Daycare Worker,22,0,43,0,Unpredictable,7,0,1,0,0
3823,20,Low,Casino Worker,97,0,53,0,Unpredictable,23,0,1,0,0
3824,14,Low,Scientist,48,0,57,0,Aggressive,7,0,1,0,0
3825,41,Middle,Daycare Worker,53,0,53,0,Aggressive,8,0,1,0,0
3826,50,Low,Casino Worker,90,0,66,0,Unpredictable,4,0,1,0,0
3827,38,Low,Rocket Grunt,46,0,54,0,Unpredictable,14,0,1,0,0
3828,56,Middle,Researcher,35,0,62,0,Unpredictable,18,0,1,0,0
3829,25,Low,Black Market Dealer,17,0,56,0,Defensive,6,0,1,0,0
3830,35,Middle,Scientist,9,0,42,0,Unpredictable,3,0,1,0,0
3831,51,Middle,Black Market Dealer,51,0,37,0,Unpredictable,25,0,0,1,1
3832,52,Middle,PokéMart Seller,32,0,63,0,Unpredictable,5,0,1,0,0
3833,41,Low,Nurse,20,0,39,0,Aggressive,7,0,1,0,0
3834,15,Low,Elite Trainer,23,0,50,0,Unpredictable,19,0,1,0,0
3835,14,Middle,Elite Trainer,88,0,65,0,Unpredictable,19,0,1,0,0
3836,66,Middle,Police Officer,12,0,59,0,Aggressive,13,0,1,0,0
3837,66,Middle,Champion,26,0,48,0,Unpredictable,6,0,1,0,0
3838,65,High,Champion,77,0,66,0,Aggressive,7,0,1,0,0
3839,39,Middle,Black Market Dealer,19,1,86,0,Unpredictable,9,0,0,1,1
3840,24,Middle,Scientist,87,0,39,0,Defensive,9,0,1,0,0
3841,11,High,Police Officer,45,0,60,0,Defensive,1,0,1,0,0
3842,37,Middle,Breeder,34,0,64,0,Aggressive,20,0,1,0,0
3843,46,Middle,Rocket Grunt,93,0,35,0,Defensive,22,0,1,0,0
3844,19,Middle,Breeder,19,0,78,0,Defensive,26,0,0,1,1
3845,10,Middle,Scientist,58,0,34,0,Defensive,6,0,1,0,0
3846,16,Low,Fisherman,52,0,69,0,Defensive,19,0,1,0,0
3847,24,Low,Black Market Dealer,37,0,68,0,Unpredictable,17,0,1,0,0
3848,30,Middle,Scientist,89,0,20,0,Unpredictable,22,0,1,0,0
3849,54,Low,Biker,14,0,28,0,Aggressive,9,0,1,0,0
3850,23,Low,Daycare Worker,65,0,78,0,Unpredictable,17,0,1,0,0
3851,20,Middle,Researcher,35,0,23,0,Unpredictable,5,0,1,0,0
3852,19,Low,Elite Trainer,35,0,24,0,Aggressive,12,0,1,0,0
3853,36,Low,Daycare Worker,56,0,23,0,Defensive,0,0,1,0,0
3854,52,Low,Daycare Worker,76,0,28,0,Aggressive,9,0,1,0,0
3855,29,Middle,Biker,61,0,62,0,Defensive,7,0,1,0,0
3856,51,Low,Researcher,30,0,39,0,Aggressive,20,0,1,0,0
3857,51,Low,Champion,82,0,67,0,Defensive,3,0,1,0,0
3858,20,Low,Scientist,28,0,47,0,Unpredictable,13,0,1,0,0
3859,49,Middle,Nurse,70,0,50,0,Defensive,25,0,1,0,0
3860,56,Middle,Daycare Worker,91,0,33,0,Aggressive,8,0,1,0,0
3861,46,Low,Champion,10,0,55,0,Defensive,25,0,1,0,0
3862,29,Low,Black Market Dealer,82,0,40,0,Unpredictable,2,0,1,0,0
3863,16,Low,Scientist,45,0,72,0,Defensive,8,0,1,0,0
3864,42,Low,Elite Trainer,54,0,31,0,Unpredictable,6,0,1,0,0
3865,69,High,Black Market Dealer,46,0,40,0,Defensive,8,0,0,1,1
3866,24,Middle,PokéMart Seller,25,1,65,0,Defensive,30,0,1,1,0
3867,24,Middle,Underground Battler,38,0,27,0,Aggressive,3,0,1,0,0
3868,30,High,Biker,22,0,35,0,Unpredictable,21,0,1,0,0
3869,38,Middle,Police Officer,53,0,74,0,Defensive,18,0,1,0,0
3870,34,Middle,Breeder,60,0,51,0,Unpredictable,3,0,1,0,0
3871,30,Middle,Daycare Worker,42,0,60,0,Defensive,7,0,1,0,0
3872,48,Low,Rocket Grunt,40,0,27,0,Aggressive,2,0,1,0,0
3873,67,High,Breeder,60,0,45,0,Unpredictable,27,0,0,1,1
3874,34,High,Underground Battler,52,0,22,0,Defensive,9,0,1,0,0
3875,31,Low,Biker,43,0,61,0,Aggressive,8,0,1,0,0
3876,40,Middle,Champion,51,0,42,0,Unpredictable,10,0,1,0,0
3877,36,High,PokéMart Seller,27,0,57,0,Unpredictable,12,0,1,0,0
3878,28,Middle,Underground Battler,98,0,30,0,Defensive,0,0,1,0,0
3879,15,Middle,Police Officer,64,0,47,0,Defensive,4,0,1,0,0
3880,22,Middle,Police Officer,15,0,21,0,Unpredictable,12,0,1,0,0
3881,47,Low,Researcher,100,0,32,0,Unpredictable,15,0,1,0,0
3882,39,Low,Police Officer,89,0,33,0,Defensive,10,0,1,0,0
3883,18,Middle,Daycare Worker,50,0,27,0,Defensive,15,0,1,0,0
3884,57,Middle,PokéMart Seller,21,0,54,0,Defensive,16,0,1,0,0
3885,52,Middle,Elite Trainer,14,0,21,0,Aggressive,10,0,1,0,0
3886,13,Middle,Police Officer,86,1,75,0,Unpredictable,16,1,1,1,1
3887,30,Low,Black Market Dealer,61,0,84,0,Aggressive,1,0,1,0,0
3888,35,Low,Daycare Worker,85,0,40,0,Aggressive,23,0,1,0,0
3889,43,Low,Researcher,56,0,26,0,Unpredictable,18,0,1,0,0
3890,66,Middle,Biker,61,0,66,0,Unpredictable,21,0,1,0,0
3891,31,Middle,Biker,7,0,66,0,Aggressive,9,0,1,0,0
3892,45,High,Researcher,55,0,49,0,Unpredictable,13,0,1,0,0
3893,10,Low,Elite Trainer,23,0,55,0,Unpredictable,15,0,1,0,0
3894,54,Low,Researcher,86,0,76,0,Unpredictable,4,0,1,0,0
3895,59,Low,Biker,84,0,22,0,Unpredictable,1,0,1,0,0
3896,26,Middle,Scientist,33,0,83,0,Aggressive,1,0,1,0,0
3897,34,High,Breeder,7,0,74,0,Aggressive,23,0,1,0,0
3898,28,Low,Rocket Grunt,47,1,68,0,Aggressive,11,0,0,1,1
3899,61,Middle,Rocket Grunt,85,0,45,0,Aggressive,12,0,1,0,0
3900,48,Middle,Gym Leader Assistant,78,0,72,0,Defensive,3,0,1,0,0
3901,52,High,Gym Leader Assistant,29,0,66,0,Defensive,1,0,1,0,0
3902,18,Low,Police Officer,26,0,34,0,Unpredictable,24,0,1,0,0
3903,45,High,Gym Leader Assistant,88,0,38,0,Aggressive,19,0,1,0,0
3904,48,Low,Daycare Worker,47,0,81,0,Unpredictable,4,0,1,0,0
3905,57,Middle,Police Officer,14,0,81,0,Unpredictable,23,0,1,0,0
3906,43,Middle,Police Officer,68,0,67,0,Unpredictable,15,0,1,0,0
3907,40,Low,Rocket Grunt,36,0,25,0,Unpredictable,1,0,1,0,0
3908,37,High,Researcher,88,0,25,0,Aggressive,7,0,1,0,0
3909,17,Middle,Rocket Grunt,90,0,74,0,Unpredictable,0,0,1,0,0
3910,46,Low,Biker,31,0,49,0,Aggressive,6,1,0,1,0
3911,22,Low,Researcher,52,1,73,0,Defensive,3,1,1,1,1
3912,34,Middle,Police Officer,18,0,65,0,Defensive,5,0,1,0,0
3913,21,Middle,Scientist,77,0,81,0,Aggressive,17,0,1,0,0
